ANNOT	NSNP	STD	TAU1	TAU1_SE	TAU2	TAU2_SE	THETA	THETA_SE	HSQ1	HSQ1_SE	HSQ2	HSQ2_SE	GCOV	GCOV_SE	GCOR	GCOR_SE	GCORSQ	GCORSQ_SE	HSQ1_ENRICHMENT	HSQ1_ENRICHMENT_SE	HSQ2_ENRICHMENT	HSQ2_ENRICHMENT_SE	GCOV_ENRICHMENT	GCOV_ENRICHMENT_SE	GCORSQ_ENRICHMENT	GCORSQ_ENRICHMENT_SE	GCORSQ_ENRICHMENT_P	GCOVSQ_DIFF	GCOVSQ_DIFF_SE	GCOVSQ_DIFF_P
Enhancer_Andersson	25381.0	0.06544111	9.917112464563616e-08	4.4353566863719607e-07	7.377227717597634e-08	2.1715872833283356e-07	-3.2460479815199506e-07	1.9839217202388681e-07	0.008076968445437566	0.011202596239017535	0.006303274269863385	0.005491480972598055	-0.0037254421480841108	0.004762606645942337	-0.52212024	1.09056627497789	0.4282344394340948	0.2132631248693839	4.2024241909850595	5.271478722534158	3.876434233721815	3.3526400471809197	-1.9807466946157752	2.5179660640585952	0.42401765199181995	0.2073553133331419	0.005997145448101371	-3.9774902916478254e-05	0.00011313630053346335	0.7255355594569313
Enhancer_Andersson.flanking.500	86247.0	0.11941996	-1.3404329024524486e-07	1.9460449607322516e-07	-2.0727750893456687e-07	9.44176576922473e-08	-4.9092541587469896e-08	1.1043015746281526e-07	0.003260581940580775	0.016623311284197802	-0.0058085113541759634	0.007844597316984246	0.008312692520269461	0.009126439722226222	0.0	0.0	1.4529341219149938	0.452147114661917	0.3701636415688409	2.2974306287827084	-1.0407316369350827	1.4178872007553673	1.33605510597786	1.4495415173436945	1.438627205432891	0.42132396660286825	0.2991068107961523	6.16591502899149e-05	0.0002017736597001999	0.7602395080266413
Enhancer_Hoffman	245476.0	0.19663876	1.6369062905141618e-07	1.3318962999164796e-07	4.203612036235427e-08	5.9251206607768836e-08	4.841344036776718e-08	6.454913403786122e-08	0.0916403766685096	0.02944847449780926	0.052671136540353526	0.013524496823738746	0.04717753070399452	0.015376622246682972	0.67905575	0.15879171653800117	0.8259561748498122	0.11475683211310245	4.301846621374272	1.4543667723577827	3.2489678789850758	0.8721069984477273	2.6291498276264607	0.8845630054810332	0.8178230559194931	0.09421481390628346	0.054576843950862486	-0.0026943851637964166	0.0017615773890416195	0.12772116195655436
Enhancer_Hoffman.flanking.500	281041.0	0.20982996	-7.706607618729322e-08	1.3549863808748341e-07	4.341463188950456e-09	5.885079445988595e-08	2.130109955089665e-08	6.912288341709427e-08	0.016613981538055045	0.03619634133480449	0.03010498385313975	0.01608311591251033	0.03831130017985894	0.020695459313384505	1.7130531	2.4759276937708306	1.1090293636208706	0.19446198580164933	0.681970280376405	1.5318743863337374	1.5799843236425324	0.8852997247598193	1.821244372039595	0.9731409441975211	1.0981088475133607	0.14421750424122434	0.49711538791581944	0.0008246425674655166	0.0013174878787200308	0.5320843698549975
FetalDHS_Trynka	491211.0	0.26922345	3.301084561257994e-08	1.554387694113757e-07	7.514184119372658e-08	8.058791678422494e-08	6.973176880364917e-08	8.907576187766608e-08	0.13409275144425548	0.05426745472442765	0.09417736459912884	0.027735851121313458	0.09125466074555318	0.024889515366029485	0.8120432	0.21352436884278442	0.9483298641824939	0.1256019403557852	3.1892281077357794	1.3141731741675846	2.883265344794382	0.868127828894901	2.5108997788099594	0.6807772118933795	0.9389917421302287	0.07454971346681699	0.4141323859252837	-0.004544555221939638	0.006031326590395564	0.45204497734034366
FetalDHS_Trynka.flanking.500	1173415.0	0.40436414	1.638159297101538e-08	9.442402415515971e-08	2.4166661560798275e-08	5.2526402782859805e-08	-3.029383677244368e-08	7.292288728422136e-08	0.14202632667577894	0.07413344077252508	0.11223185469399331	0.03444324380827198	0.1223189359842016	0.04011252012614804	0.9688381	0.2581845208886565	1.0037519783680635	0.11252597146390005	1.5176395170333277	0.7521072146215765	1.4965498443276517	0.4574671972538987	1.4223840500632612	0.4896015866270382	0.9938681195566744	0.05537963258174622	0.9119464309242495	-0.0013878699895415111	0.008541046531630696	0.8710816252388749
H3K27ac_Hnisz	2287451.0	0.47893637	-3.321597930039388e-08	2.8255726647330448e-08	-1.2760599688022012e-08	1.9512881976879726e-08	5.5562927592234246e-09	1.849595498981671e-08	0.2670749618615654	0.028120305539571303	0.2298140039589997	0.020737732406188054	0.2563150953412026	0.018397381158733548	1.0345925	0.0729768182707652	1.0395341244234728	0.11919315265945132	1.3727757773765281	0.1276917799415637	1.5335626587264768	0.1121245694871657	1.5168316146002074	0.10173260144739375	1.0292979219184202	0.05473629702764237	0.5930706008008104	0.003581750386782344	0.006617774036882313	0.5889531302785094
H3K27ac_Hnisz.flanking.500	184743.0	0.17239138	2.9603389961607718e-08	1.5517942131282325e-07	-7.152272019084194e-08	1.0061638278102691e-07	-4.102517436876951e-08	1.0356185953241948e-07	0.021848302233204792	0.028633357520706917	0.003107515207616195	0.018389494191243846	0.007740620764192499	0.02013916693595994	0.9394211	3.5878660343482025	0.9671406362234235	0.17080189820487557	1.11535607957858	1.8289674506377391	0.2542422912693725	1.553333492142152	0.5333992439770714	1.4832182221704688	0.9576172861277844	0.1259317879293167	0.736808571741467	-0.00018244440929677993	0.0003038354878976647	0.5488755933342082
H3K27ac_PGC2	1576138.0	0.44329	4.272822806683507e-08	5.0256304007234576e-08	3.514114510494437e-08	3.336986154067745e-08	-8.54094306390607e-09	3.423340899644245e-08	0.23646421844048704	0.04129781330028039	0.18598839624579766	0.02495893614910217	0.1889435152661163	0.0275897345666577	0.90096176	0.10009745322403898	0.9311530043303012	0.11422701283717024	1.736708615411494	0.29813691053160796	1.8066558625586042	0.25258133165623925	1.6211936441969477	0.22142262483055672	0.9219840213295756	0.07177841803405201	0.278395653698718	-0.008873902456240312	0.008879868860271643	0.3188493673615913
H3K27ac_PGC2.flanking.500	391857.0	0.24566214	6.785894157701478e-08	9.589532368181608e-08	1.1087655593655654e-07	5.646416312288238e-08	4.232128603121055e-08	5.4981615704718934e-08	0.04924992480029573	0.034888486346715236	0.059864481555973244	0.02180507117758452	0.04602515851130164	0.019259253755351112	0.84763306	0.3473338873351811	0.948392280679296	0.15144606257262846	1.3240111712367322	1.0473763069126458	2.3576735332900016	0.8348300856196366	1.5801588468774237	0.6606413000789845	0.9390535440171918	0.11656420266271872	0.6016551366739313	-0.000980711901426479	0.002206143044823675	0.6571375631739915
H3K4me1_peaks_Trynka	990205.0	0.3643838	-3.2293574037112194e-08	1.0109898340715517e-07	-6.410534325596018e-08	6.408811970004535e-08	-1.1009877454171146e-08	6.789998252543228e-08	0.16845378354488852	0.05689045362267917	0.11694531352318892	0.03713194609919355	0.13927510212525987	0.03911665007155613	0.99229705	0.21435330562001267	1.0061040996292507	0.12034265557790115	2.044329044600495	0.6742121538609679	1.7766038455264637	0.589785699540842	1.917948416446571	0.5627208433693561	0.9961970796834839	0.06734218919354973	0.9550227888550222	-0.0011060609263238395	0.00832195088996789	0.8943997660694682
H3K4me1_Trynka	2485739.0	0.49130577	6.321114653928817e-08	5.2943960326956585e-08	3.849045171477883e-08	3.236285550656248e-08	8.142390761634033e-09	3.1241022213635006e-08	0.38638022487438645	0.04599390427735713	0.3009791167820627	0.026885351781614303	0.3223627600619101	0.02612087348781556	0.9452991	0.08094282568274723	0.9563037407986572	0.10452795822368739	1.8307656528598966	0.21813137533840787	1.8703501055617064	0.15056587801500695	1.756629089324873	0.1431332721934124	0.9468871006738482	0.07304883403343854	0.46802678894838334	-0.013806617924503717	0.019756762184255608	0.48547420156243426
H3K4me1_Trynka.flanking.500	1072946.0	0.39828384	-2.7782059319747532e-08	5.875899589113942e-08	-2.7802276036936746e-08	3.1064757877175e-08	-5.538956671102824e-08	2.9082439567673646e-08	0.027285754498659637	0.052070992337146085	0.018397023723698502	0.027093239107343018	0.02338907060550509	0.027309029040372374	1.0439296	1.5526591119546933	1.0128893217459662	0.17127674456728295	0.3513633116050456	0.5744577379660437	0.2254372036621088	0.39058180645052415	0.2849157258519296	0.34049616856924664	1.0029154883055804	0.10743975222570738	0.9783784308788817	-0.00014350429182615745	0.0013256979200767585	0.9139079493405842
H3K4me3_peaks_Trynka	242363.0	0.19553614	-1.244753722318137e-08	1.8735455853402527e-07	-9.584721283317776e-08	1.0872954447904704e-07	-5.433334848703453e-08	9.689831159676032e-08	0.05574624798931478	0.03461673413273989	0.04205890056926351	0.018275504224051234	0.03971192416768699	0.016391634618083205	0.82013273	0.349590654405314	0.947686775317039	0.15942343040996854	2.5762631032690173	1.676467900137881	2.5136056967359792	1.1858984846164036	2.2228117767291344	0.9211062542757891	0.938354985705144	0.1261446051319872	0.6256026191978137	-0.0008216349542894551	0.001793893943172065	0.6474395445013401
H3K4me3_Trynka	778701.0	0.3397877	-3.3157920853454925e-08	6.998459411988733e-08	7.186940109704665e-08	4.7558316396134614e-08	4.455308300066463e-08	4.1385089133427755e-08	0.13779453050378176	0.03476604309222594	0.1432965742341109	0.019991605358228713	0.1200823764397828	0.019301530359922377	0.85456556	0.1292812659168505	0.8958246416531432	0.1209408199629876	2.00989286235953	0.5193584787473877	2.7900577043379604	0.3946090394743623	2.0898564247287403	0.3586651696510185	0.8870035339804506	0.09185626013599413	0.22009525196480983	-0.00565458786226768	0.005488929313168442	0.30417573935339837
H3K4me3_Trynka.flanking.500	716901.0	0.3166106	-3.4876496357583164e-08	6.552489395517114e-08	-1.7141724484304177e-08	4.2137216382798215e-08	5.474729292131997e-08	3.957002903121065e-08	0.05069045570517002	0.04147490700964713	0.037064365676092705	0.02355225038359892	0.09367344907022974	0.02277771958269282	2.1611013	1.157324946692539	1.290041416921516	0.20830089621070966	0.8702129696411524	0.6879644831976178	0.825602291283654	0.5134917727082504	1.7533077692788148	0.4053546196053983	1.2773384907998389	0.16228261833615865	0.08901281655292426	0.0066723163632311	0.0037399250183110582	0.07593475578834497
H3K9ac_peaks_Trynka	224450.0	0.18835218	1.649101051270918e-07	2.041709166178407e-07	1.564301470580176e-07	1.3179609936742054e-07	8.586392397091913e-08	1.4735469733295758e-07	0.07535356895118174	0.03343862203208971	0.06486429102841874	0.022388681600932256	0.05176186378433616	0.023464860005494782	0.7403808	0.2448144954850639	0.902990776557492	0.12961233983887366	3.948182658382998	1.79652925511105	4.346132886181029	1.590490124332606	3.160378907033792	1.434578883504949	0.8940991045749456	0.09921007461311351	0.2870660022711755	-0.0024144885978690227	0.0025588122550581896	0.34651960122658254
H3K9ac_Trynka	735630.0	0.33380574	-6.515828232522836e-08	7.826132275567943e-08	-2.6299735722545847e-08	4.4285844325031576e-08	-3.3080020500619867e-08	4.063129210862826e-08	0.14547352957091125	0.030164209235112812	0.12546251370040376	0.016918822112360548	0.11163044627174566	0.01843549701015002	0.8262923	0.11813719275762517	0.8595592927029814	0.11672533588527594	2.265042630654018	0.4868920787641789	2.61561770298386	0.3725320427148369	2.066239832579755	0.371158527924358	0.851095286781014	0.0992772894208571	0.13522850106147932	-0.006161455857169741	0.004604966762040281	0.18242263320819552
H3K9ac_Trynka.flanking.500	613870.0	0.30020192	-5.630591459748757e-08	7.809299518157786e-08	1.0765162983261689e-08	4.351453952722295e-08	3.279940941069981e-08	3.9446891975103426e-08	0.04034176489412475	0.03786548808248143	0.05395056001622749	0.021576362799119623	0.07925963666595441	0.022522101238252143	1.6989346	0.8183540116890335	1.2037069871474746	0.20706128350589315	0.7522793678347302	0.7315728915197144	1.3218429686337518	0.5345108017397423	1.7291434379894948	0.4661618428138421	1.1918541886796785	0.1470897880085119	0.19362633132943818	0.0037701195830150617	0.00310683967754787	0.22638078408734952
Intron_UCSC	2280882.0	0.47861266	-1.0570227360062745e-08	9.729088645826778e-09	7.968965931581806e-09	7.947754454562528e-09	3.6705631867306465e-09	1.144211836390241e-08	0.20524726389929035	0.020343286922369187	0.17519256708293443	0.012741764546418472	0.19828967230113512	0.01528204951338851	1.0456915	0.07219743184926533	1.0615263031799984	0.12544721091943975	1.0706974795864155	0.08983589233428009	1.1872626554513432	0.06835270769276296	1.1741201148877929	0.07287261503358525	1.0510735455951365	0.07173460105719506	0.47731149087930413	0.0028688043312868686	0.003968374050927767	0.4705797727264256
Intron_UCSC.flanking.500	55010.0	0.09582035	2.4099381334963255e-07	3.089475626438798e-07	-2.1399326755044967e-08	1.865380312437992e-07	-5.950523629394411e-08	1.8451517291850905e-07	0.027508871874675975	0.014184593456023806	0.02624949529905008	0.009722163895328654	0.014539424012316346	0.008825878585055381	0.5410661	0.2689167738122494	0.7077078637183043	0.17620129103731735	6.098643723526179	3.0297062695548655	7.294607516065599	2.721333903308362	3.6010168267404508	2.172146537013497	0.7007391256680201	0.1638393128794251	0.06926556542295037	-0.0005477371083120492	0.0004441856449284455	0.21898320399956872
PromoterFlanking_Hoffman	48633.0	0.09025524	3.8048355577302573e-07	2.747959229054686e-07	1.7067495150513423e-07	1.507611386841745e-07	1.697432026048773e-07	1.584272553145638e-07	0.028167221514130522	0.012769844720399208	0.01784564238466478	0.007240394281538062	0.014477436460410014	0.007318822903344561	0.6457339	0.305537895667656	0.7227740148493459	0.24306945754755846	6.690652381137163	3.0683786133174085	5.682760417301902	2.270168200991357	4.037655450006674	2.0245366679972503	0.7156569217135231	0.23063473991426095	0.21907802115787178	-0.0003248887645491103	0.0003155784162033957	0.3044932652575101
PromoterFlanking_Hoffman.flanking.500	146224.0	0.15412566	-2.111720220909774e-07	1.4439621054407326e-07	-1.4740543008429086e-07	8.148096952709238e-08	-3.397141057348563e-08	7.908605681450354e-08	-0.004466059412755787	0.017908161734390433	0.001931405085040236	0.010135585644370435	0.01463248593012684	0.010655471640239186	0.0	20.8295311832428	1.5542255782986447	0.5171986915398612	-0.2765611937246266	1.4520050522791152	0.16385338401004457	1.0785676956275887	1.3419686543012437	0.9760268257177256	1.5389212536168353	0.5061439616634559	0.28827530076964614	0.00014148963019803974	0.00032255043212123984	0.6613845427163536
Promoter_UCSC	271820.0	0.20690036	4.005270071161249e-08	9.474904771877846e-08	-4.668441988542327e-08	4.780147122573908e-08	-9.563856906424917e-08	4.871789016647199e-08	0.06317856573885011	0.020480333998249736	0.03517703196249006	0.010345110913229557	0.026402486533630705	0.01060089006262777	0.5600546	0.18086236057390442	0.7031679044369404	0.13392059319365324	2.7895276467108734	0.8898888743819988	1.9731795077874588	0.5765614213720083	1.312616909876869	0.525848822830092	0.6962438709725635	0.11836750141850375	0.011016757668034893	-0.001600679992599116	0.0009039385986706387	0.07812749687968545
Promoter_UCSC.flanking.500	62108.0	0.10174994	-4.018475578959624e-07	2.589807479580486e-07	4.581304580142387e-08	1.3994309711051756e-07	-7.27627025298716e-08	1.3039034740813804e-07	-0.016953471352469683	0.0161608996261872	0.010069087930037588	0.008669680887464367	0.002812404617992456	0.007970839770941776	0.0	0.0	1.2838050553821483	0.5753773433693763	-3.0261818057638017	3.1277091340353684	2.616559283776506	2.1834289030206944	0.6403265042730756	1.738687596666255	1.2711635381725135	0.5488520171508876	0.6218116486556222	0.00014761856981116838	0.00020375727195036242	0.4696205099869397
Repressed_Hoffman	2705611.0	0.49883527	2.0127695066207707e-08	4.366809136513439e-08	2.974237744979291e-08	1.812193595185363e-08	4.281128340721807e-08	2.6690022636444155e-08	0.18804150508072284	0.055221231577665744	0.0810358802281409	0.03283062591456837	0.1417390491168093	0.034127721336727694	1.148217	0.22892973304425093	1.047463811084051	0.13329688727638409	0.8305592518444651	0.23222202814629633	0.44177944427596993	0.18747978763475662	0.7072658157101085	0.17398498092604106	1.0371495256411207	0.0739149615702977	0.6158025419951509	0.004250409962821172	0.0066635142485389764	0.5242960681223479
Repressed_Hoffman.flanking.500	1521852.0	0.44056588	-2.151485922752272e-08	4.4990734693328704e-08	6.58079670756706e-08	3.255262370771561e-08	4.3277903927219086e-08	3.4648255820002305e-08	0.08556714646083971	0.05586313398597162	0.14502581247628488	0.04039912217445323	0.13087882288298608	0.043293771090065755	1.1748792	0.3580324303120228	1.0310280102040286	0.12915762876695053	0.6124943634724562	0.4343015350840246	1.5058350301960564	0.3998174397546878	1.1599998069416704	0.37236285462856167	1.0208755666691105	0.0574854308840135	0.7168817594752548	0.0037614901176203364	0.008291196280466644	0.6505587051490371
SuperEnhancer_Hnisz	982485.0	0.3640937	1.8999724460400103e-08	2.685996136619906e-08	-1.352537726262426e-08	1.5508225814642174e-08	-4.2031329527958405e-09	2.021402245588888e-08	0.13709101507379404	0.014509127158841107	0.10260589867038004	0.007704535587705856	0.11454164044878873	0.010918980894091799	0.96576786	0.07748274441346835	0.9522651087375621	0.12668100830005596	1.6673854447140057	0.14758146967572858	1.6138788100696206	0.10972262410705164	1.5778097720813895	0.1269023181811308	0.9428882366729345	0.08518658280234881	0.503360097181762	-0.001184665962349691	0.0017295180490626274	0.49416063368391083
SuperEnhancer_Hnisz.flanking.500	18677.0	0.05620159	-6.878664038367788e-08	4.76431637252972e-07	2.4855393121470115e-07	2.79939541769636e-07	2.1203180722295656e-07	3.904496281847969e-07	0.0005343134863320365	0.009150476906492138	0.005837267078938243	0.005502783467326087	0.005191982410763065	0.0076862248099415255	2.9398851	26.70818965906414	1.0904554532934683	0.45428722960878964	0.8815383341906373	5.840306898957318	4.860188538157098	4.54992534779073	3.586098145748702	5.588955944300863	1.07971783287255	0.4156546922640565	0.8481033533192939	-1.2418588285369575e-05	5.3907144133137274e-05	0.8180409250439462
TFBS_ENCODE	768753.0	0.33800203	-2.0336067052539875e-08	8.197860523750933e-08	2.5329022435016668e-08	5.012181603092358e-08	2.617246153135966e-08	4.63541880435514e-08	0.13327040791664072	0.049571761393499315	0.11451726805383017	0.02573062616908566	0.10118612178771969	0.026436165955871033	0.81906545	0.18623084642665275	0.9348195681573069	0.12040109242252717	1.8806344414408889	0.7653036309711304	2.302812262868226	0.5306960539197988	1.792441315311012	0.47049596091927565	0.9256144808200818	0.07814349226697939	0.34229770711121965	-0.005392372721877526	0.006170361613465705	0.38321784109534995
TFBS_ENCODE.flanking.500	1233899.0	0.41183	-3.700207074075479e-08	6.143385178347671e-08	-3.1648603737721714e-08	4.360256866675627e-08	5.9605000934936925e-09	4.32102140734969e-08	0.0871713131446476	0.05892468682916786	0.06916338748449125	0.039838049149375956	0.12931519286570647	0.03880561464999674	1.6654233	0.6842250612543335	1.1223407229173379	0.14749293334788843	0.9427279579881163	0.5625464988070734	0.8506146668202076	0.4922758950155344	1.4170808713322138	0.415884706605004	1.1112891310075288	0.07336428280011192	0.13086906064806136	0.010136879421833021	0.007483006892850221	0.1770640434096704
Transcr_Hoffman	2028689.0	0.47573107	2.9772069254363487e-08	3.265203218916213e-08	2.846556235169828e-08	1.7508503091789862e-08	5.343515852018754e-08	2.4828075595451082e-08	0.1622862914235516	0.04494718056806287	0.1810886367266356	0.03129260794366017	0.1850155342070086	0.033710675412255614	1.079249	0.16215860247605246	1.0384754832128866	0.13233096944720035	0.8822401252396859	0.26063668365687487	1.3799272704374161	0.22767867875959047	1.2323803151928963	0.2076082039871714	1.028249705056162	0.06631193620832372	0.6705592484159411	0.0040435509642906195	0.008714852184322202	0.6431664349941348
Transcr_Hoffman.flanking.500	2450207.0	0.4896205	2.1688858709012493e-08	3.556418448624754e-08	2.264707976706859e-09	2.186805758697119e-08	2.6094991056879735e-08	2.1957307083653177e-08	0.20789741503130532	0.05544462586049486	0.10759392006911248	0.03404719827338797	0.16426697320932546	0.035003203591953545	1.0983275	0.20047268754522282	1.0394107554943735	0.1327607854936463	1.0811705684141106	0.2534681261835876	0.6721570960253815	0.21496933789577252	0.9049505462551158	0.18847789546208818	1.0291757677924827	0.07167685230515193	0.6844117689236011	0.0038992433231583162	0.008555921031559735	0.6490765574840915
TSS_Hoffman	104353.0	0.13088946	-3.16510693210148e-07	1.7755596104507276e-07	-1.6172265304703615e-07	8.281258345732567e-08	-1.066183514808472e-07	9.348602247882809e-08	0.009048025750228068	0.015974433677337016	0.015665050771010665	0.009134669230725671	0.020588946089261755	0.007758527504474039	1.7293835	2.023880866054183	1.2663125786006368	0.3941828574527666	1.0774330736769975	1.8190296734563907	2.2649769991735558	1.3762993097574048	2.641492662778949	0.9896510464398668	1.253843308295114	0.3643509397209047	0.4868035595425946	0.0002461906397968619	0.00031412378885391196	0.43412588786066975
